TIC;DATE;HOUR;MIN;SEC;HDG;PITCH;HEEL;LAT;LON;EP_TARGET_SPEED;EP_M_POWER;EP_M_ROT_SPEED;LA_SPEED_PWM;LA_CUR_POS_ADC_FILT;LA_TARG_POS_ADC;LA_CUR_ADC_FILT;LA_CUR_AM;RUD_CUR_POS_DEG;SBUS[0];SBUS[1];SBUS[2];SBUS[3]
1783006;28.05.2021;12;6;11;-148.205;0.615;-83.811;59.9847684;30.1683025;126;982;1178;55700;3667;4214;350;0;165.35;855;1794;465;1792
1783106;28.05.2021;12;6;11;-149.709;0.468;-83.834;59.9847684;30.1683025;126;982;1178;55700;3655;4214;351;0;165.35;855;1794;465;1792
1783206;28.05.2021;12;6;11;-151.698;0.447;-83.7;59.9847609;30.168294;126;982;1178;53900;3655;4214;352;0;165.35;855;1794;465;1792
1783306;28.05.2021;12;6;11;-153.496;0.282;-83.355;59.9847609;30.168294;126;982;1178;56700;3658;4214;351;0;165.35;855;1794;465;1792
1783407;28.05.2021;12;6;12;-155.453;0.184;-82.797;59.9847609;30.168294;126;982;1178;55500;3662;4214;354;0;165.35;855;1794;465;1792
1783507;28.05.2021;12;6;12;-156.81;0.106;-82.422;59.9847609;30.168294;126;982;1178;56000;3657;4214;352;0;165.35;855;1794;465;1792
1783607;28.05.2021;12;6;12;-158.511;-0.088;-81.947;59.9847609;30.168294;126;982;1178;55600;3659;4214;355;0;165.35;855;1794;465;1792
1783707;28.05.2021;12;6;12;-160.336;-0.358;-81.523;59.9847609;30.168294;30;982;1178;-65535;3654;2325;354;0;165.35;858;1186;473;928
1783807;28.05.2021;12;6;12;-162.094;-0.683;-81.247;59.9847609;30.168294;30;964;1178;-65535;3613;2325;355;0;165.35;858;1186;473;928
1783907;28.05.2021;12;6;12;-163.795;-1.12;-81.129;59.9847609;30.168294;30;964;1150;-65535;3527;2325;353;0;165.35;858;1186;473;928
1784009;28.05.2021;12;6;12;-164.995;-1.559;-81.092;59.9847487;30.1682798;30;964;1150;-65535;3446;2325;355;0;165.35;858;1186;473;928
1784109;28.05.2021;12;6;12;-166.449;-2.297;-81.009;59.9847487;30.1682798;30;964;1150;-65535;3367;2325;355;0;165.35;858;1186;473;928
1784209;28.05.2021;12;6;12;-167.809;-2.965;-81.087;59.9847487;30.1682798;30;964;1150;-65535;3284;2325;354;0;165.35;858;1186;473;928
1784309;28.05.2021;12;6;12;-168.858;-3.336;-81.214;59.9847487;30.1682798;30;964;1150;-65535;3209;2325;356;0;165.35;858;1186;473;928
1784409;28.05.2021;12;6;13;-169.578;-3.412;-81.378;59.9847487;30.1682798;30;964;1150;-65535;3127;2325;357;0;165.35;858;1186;473;928
1784509;28.05.2021;12;6;13;-170.508;-3.297;-81.615;59.9847392;30.1682613;30;964;1150;-65535;3043;2325;357;0;165.35;861;1185;473;928
1784609;28.05.2021;12;6;13;-171.251;-3.103;-81.977;59.9847392;30.1682613;30;964;1150;-65535;2963;2325;357;0;165.35;861;1185;473;928
1784709;28.05.2021;12;6;13;-171.819;-2.87;-82.495;59.9847392;30.1682613;30;491;1150;-55900;2889;2325;358;0;165.35;861;1185;473;928
1784809;28.05.2021;12;6;13;-172.061;-2.614;-83.059;59.9847392;30.1682613;30;491;789;-55900;2814;2325;357;0;165.35;861;1185;473;928
1784909;28.05.2021;12;6;13;-172.093;-2.38;-83.63;59.9847392;30.1682613;30;491;789;-48100;2746;2325;356;0;165.35;861;1185;473;928
1785009;28.05.2021;12;6;13;-172.08;-2.128;-84.418;59.9847392;30.1682613;30;491;789;-40200;2676;2325;359;0;165.35;861;1185;473;928
1785109;28.05.2021;12;6;13;-171.926;-1.894;-85.206;59.9847392;30.1682613;30;491;789;-33100;2618;2325;357;0;165.35;861;1185;473;928
1785210;28.05.2021;12;6;13;-171.725;-1.768;-85.727;59.9847392;30.1682613;30;491;789;-26100;2559;2325;356;0;165.35;861;1185;473;928
1785310;28.05.2021;12;6;13;-171.273;-1.786;-86.192;59.9847346;30.1682447;30;491;789;-20400;2504;2325;355;0;165.35;861;1185;473;928
1785410;28.05.2021;12;6;14;-170.915;-1.911;-86.469;59.9847346;30.1682447;30;491;789;-14700;2468;2325;357;0;165.35;861;1185;473;928
1785512;28.05.2021;12;6;14;-170.576;-1.952;-86.618;59.9847346;30.1682447;30;491;789;-13107;2438;2325;357;0;165.35;861;1185;473;928
1785612;28.05.2021;12;6;14;-170.163;-1.82;-86.788;59.9847346;30.1682447;30;491;789;-13107;2410;2325;355;0;165.35;861;1185;473;928
1785712;28.05.2021;12;6;14;-169.756;-1.616;-87.016;59.9847346;30.1682447;30;101;789;-13107;2392;2325;359;0;165.35;861;1185;473;928
1785812;28.05.2021;12;6;14;-169.369;-1.454;-87.24;59.9847346;30.1682447;30;101;525;-13107;2374;2325;355;0;165.35;861;1185;473;928
1785912;28.05.2021;12;6;14;-168.926;-1.378;-87.392;59.9847346;30.1682447;30;101;525;0;2357;2325;357;0;165.35;861;1185;473;928
1786012;28.05.2021;12;6;14;-168.546;-1.395;-87.439;59.9847346;30.1682447;30;101;525;0;2337;2325;357;0;165.35;861;1185;473;928
1786112;28.05.2021;12;6;14;-167.984;-1.498;-87.565;59.9847331;30.168223;30;101;525;0;2343;2325;356;0;165.35;861;1185;473;928
1786212;28.05.2021;12;6;14;-167.335;-1.457;-87.666;59.9847331;30.168223;30;101;525;0;2339;2325;357;0;165.35;861;1185;473;928
1786312;28.05.2021;12;6;14;-166.767;-1.28;-87.692;59.9847331;30.168223;30;101;525;0;2345;2325;356;0;165.35;861;1185;473;928
1786412;28.05.2021;12;6;15;-166.32;-1.136;-87.774;59.9847335;30.1682078;126;101;525;0;2345;2325;356;0;165.35;868;1794;473;928
1786512;28.05.2021;12;6;15;-165.685;-1.009;-87.91;59.9847335;30.1682078;126;101;525;0;2341;2325;356;0;165.35;868;1794;473;928
1786612;28.05.2021;12;6;15;-165.135;-0.943;-88.016;59.9847335;30.1682078;126;76;525;0;2342;2325;358;0;165.35;868;1794;473;928
1786712;28.05.2021;12;6;15;-164.652;-0.911;-88.189;59.9847335;30.1682078;126;76;538;0;2342;2325;358;0;165.35;868;1794;473;928
1786812;28.05.2021;12;6;15;-164.192;-0.829;-88.314;59.9847335;30.1682078;126;76;538;0;2337;2325;357;0;165.35;868;1794;473;928
1786912;28.05.2021;12;6;15;-163.89;-0.658;-88.407;59.9847335;30.1682078;126;76;538;0;2336;2325;357;0;165.35;868;1794;473;928
1787012;28.05.2021;12;6;15;-163.516;-0.39;-88.426;59.9847335;30.1682078;126;76;538;0;2340;2325;358;0;165.35;868;1794;473;928
1787112;28.05.2021;12;6;15;-163.095;-0.031;-88.243;59.9847335;30.1682078;126;76;538;0;2344;2325;356;0;165.35;868;1794;473;928
1787212;28.05.2021;12;6;15;-162.686;0.285;-87.828;59.984734;30.1682019;126;76;538;0;2340;2325;357;0;165.35;868;1794;473;928
1787312;28.05.2021;12;6;15;-162.285;0.479;-87.131;59.984734;30.1682019;126;76;538;0;2338;2325;357;0;165.35;868;1794;473;928
1787412;28.05.2021;12;6;16;-161.996;0.501;-86.403;59.984734;30.1682019;126;76;538;0;2336;2325;357;0;165.35;868;1794;473;928
1787512;28.05.2021;12;6;16;-161.664;0.376;-85.292;59.984734;30.1682019;126;563;538;0;2338;2325;356;0;165.35;868;1794;473;928
1787613;28.05.2021;12;6;16;-161.334;0.178;-83.934;59.984734;30.1682019;126;563;538;0;2342;2325;357;0;165.35;868;1794;473;928
1787713;28.05.2021;12;6;16;-161.08;-0.05;-82.79;59.9847353;30.168187;126;563;994;0;2343;2325;357;0;165.35;871;1794;473;928
1787813;28.05.2021;12;6;16;-160.824;-0.298;-81.681;59.9847353;30.168187;126;563;994;0;2340;2325;355;0;165.35;871;1794;473;928
1787913;28.05.2021;12;6;16;-160.692;-0.466;-80.837;59.9847353;30.168187;126;563;994;0;2341;2325;356;0;165.35;871;1794;473;928
1788013;28.05.2021;12;6;16;-160.667;-0.619;-80.275;59.9847353;30.168187;126;563;994;0;2341;2325;356;0;165.35;867;1794;473;928
1788113;28.05.2021;12;6;16;-160.686;-0.784;-79.837;59.9847353;30.168187;126;563;994;0;2341;2325;357;0;165.35;867;1794;473;928
1788213;28.05.2021;12;6;16;-160.616;-0.859;-79.755;59.9847353;30.168187;126;563;994;0;2339;2325;356;0;165.35;867;1794;473;928
1788313;28.05.2021;12;6;16;-160.58;-0.932;-79.812;59.9847367;30.1681763;126;563;994;0;2341;2325;356;0;165.35;867;1794;473;928
1788413;28.05.2021;12;6;17;-160.517;-0.931;-79.964;59.9847367;30.1681763;126;921;994;0;2342;2325;357;0;165.35;867;1794;473;928
1788513;28.05.2021;12;6;17;-160.511;-0.902;-80.063;59.9847367;30.1681763;126;921;994;0;2340;2325;357;0;165.35;867;1794;473;928
1788614;28.05.2021;12;6;17;-160.47;-0.849;-80.22;59.9847367;30.1681763;126;921;1152;0;2342;2325;356;0;165.35;867;1794;473;928
1788714;28.05.2021;12;6;17;-160.402;-0.784;-80.411;59.9847367;30.1681763;126;921;1152;0;2339;2325;356;0;165.35;867;1794;473;928
1788814;28.05.2021;12;6;17;-160.368;-0.655;-80.464;59.9847381;30.1681652;126;921;1152;0;2340;2329;355;0;165.35;869;1794;476;930
1788914;28.05.2021;12;6;17;-160.378;-0.533;-80.53;59.9847381;30.1681652;126;921;1152;0;2340;2329;357;0;165.35;869;1794;476;930
1789014;28.05.2021;12;6;17;-160.384;-0.302;-80.661;59.9847381;30.1681652;126;921;1152;0;2341;2329;356;0;165.35;869;1794;476;930
1789114;28.05.2021;12;6;17;-160.354;-0.086;-80.845;59.9847381;30.1681652;126;921;1152;0;2337;2329;356;0;165.35;869;1794;476;930
1789215;28.05.2021;12;6;17;-160.187;0.132;-81.106;59.9847381;30.1681652;126;921;1152;0;2340;2329;354;0;165.35;869;1794;476;930
1789315;28.05.2021;12;6;17;-159.99;0.252;-81.277;59.9847381;30.1681652;126;921;1152;0;2340;2329;356;0;165.35;869;1794;476;930
1789415;28.05.2021;12;6;18;-159.871;0.263;-81.172;59.9847381;30.1681652;126;988;1152;0;2340;2329;354;0;165.35;869;1794;476;930
1789515;28.05.2021;12;6;18;-159.758;0.242;-80.948;59.9847381;30.1681652;126;988;1172;0;2342;2329;357;0;165.35;869;1794;476;930
1789616;28.05.2021;12;6;18;-159.605;0.23;-80.582;59.9847405;30.168149;126;988;1172;0;2344;2325;358;0;165.35;869;1794;473;928
1789716;28.05.2021;12;6;18;-159.487;0.2;-80.083;59.9847405;30.168149;126;988;1172;0;2339;2325;356;0;165.35;869;1794;473;928
1789816;28.05.2021;12;6;18;-159.493;-0.025;-79.625;59.9847405;30.168149;126;988;1172;0;2340;2325;357;0;165.35;869;1794;473;928
1789917;28.05.2021;12;6;18;-159.552;-0.302;-79.289;59.9847405;30.168149;126;988;1172;0;2343;2325;357;0;165.35;869;1794;473;928
1790017;28.05.2021;12;6;18;-159.593;-0.307;-79.268;59.9847405;30.168149;126;988;1172;0;2339;2325;356;0;165.35;869;1794;473;928
1790117;28.05.2021;12;6;18;-159.578;-0.198;-79.585;59.9847405;30.168149;126;988;1172;0;2342;2325;357;0;165.35;869;1794;473;928
1790218;28.05.2021;12;6;18;-159.469;0.014;-80.206;59.9847473;30.1681095;126;988;1172;0;2342;2329;355;0;165.35;865;1794;476;930
1790318;28.05.2021;12;6;18;-159.383;0.165;-80.733;59.9847473;30.1681095;126;950;1189;0;2343;2329;357;0;165.35;865;1794;476;930
1790419;28.05.2021;12;6;19;-159.264;0.233;-81.16;59.9847473;30.1681095;126;950;1189;0;2340;2329;355;0;165.35;865;1794;476;930
1790519;28.05.2021;12;6;19;-159.08;0.266;-81.416;59.9847473;30.1681095;126;950;1189;0;2340;2329;355;0;165.35;865;1794;476;930
1790621;28.05.2021;12;6;19;-158.946;0.323;-81.441;59.9847473;30.1681095;126;950;1189;0;2342;2329;355;0;165.35;865;1794;476;930
1790721;28.05.2021;12;6;19;-158.761;0.556;-81.38;59.9847473;30.1681095;126;950;1189;0;2340;2329;355;0;165.35;865;1794;476;930
1790821;28.05.2021;12;6;19;-158.594;0.775;-81.146;59.9847479;30.1681062;126;950;1189;0;2338;2316;356;0;165.35;865;1794;473;924
1790921;28.05.2021;12;6;19;-158.6;0.72;-80.926;59.9847479;30.1681062;126;950;1189;0;2340;2316;356;0;165.35;865;1794;473;924
1791021;28.05.2021;12;6;19;-158.659;0.516;-80.757;59.9847479;30.1681062;126;950;1189;0;2345;2316;356;0;165.35;865;1794;473;924
1791121;28.05.2021;12;6;19;-158.76;0.11;-80.709;59.9847479;30.1681062;126;964;1189;0;2338;2316;354;0;165.35;865;1794;473;924
1791221;28.05.2021;12;6;19;-158.802;-0.214;-80.929;59.9847479;30.1681062;126;964;1186;0;2338;2316;357;0;165.35;865;1794;473;924
1791321;28.05.2021;12;6;19;-158.788;-0.425;-81.381;59.9847511;30.1680905;126;964;1186;0;2339;2318;354;0;165.35;864;1794;476;925
1791421;28.05.2021;12;6;20;-158.802;-0.563;-81.793;59.9847511;30.1680905;126;964;1186;0;2339;2325;356;0;165.35;868;1794;476;928
1791521;28.05.2021;12;6;20;-158.787;-0.605;-82.063;59.9847511;30.1680905;126;964;1186;0;2341;2325;356;0;165.35;868;1794;476;928
1791621;28.05.2021;12;6;20;-158.793;-0.617;-82.141;59.9847511;30.1680905;126;964;1186;0;2343;2325;356;0;165.35;868;1794;476;928
1791721;28.05.2021;12;6;20;-158.874;-0.679;-82.089;59.9847511;30.1680905;126;964;1186;0;2340;2325;354;0;165.35;868;1794;476;928
1791821;28.05.2021;12;6;20;-158.927;-0.551;-82.006;59.9847511;30.1680905;126;964;1186;0;2340;2325;358;0;165.35;868;1794;476;928
1791921;28.05.2021;12;6;20;-158.998;-0.39;-81.944;59.984755;30.1680712;126;964;1186;0;2337;2325;356;0;165.35;868;1794;476;928
1792021;28.05.2021;12;6;20;-159.181;-0.23;-81.857;59.984755;30.1680712;126;986;1186;0;2340;2325;356;0;165.35;868;1794;476;928
1792121;28.05.2021;12;6;20;-159.487;-0.083;-81.778;59.984755;30.1680712;126;986;1197;0;2343;2325;356;0;165.35;868;1794;476;928
1792221;28.05.2021;12;6;20;-159.681;0.031;-81.82;59.984755;30.1680712;126;986;1197;0;2342;2325;357;0;165.35;868;1794;476;928
1792321;28.05.2021;12;6;20;-159.835;0.115;-81.885;59.984755;30.1680712;126;986;1197;0;2338;2325;356;0;165.35;868;1794;476;928
1792421;28.05.2021;12;6;21;-159.994;0.272;-81.898;59.984755;30.1680712;126;986;1197;0;2340;2325;356;0;165.35;868;1794;476;928
1792521;28.05.2021;12;6;21;-160.182;0.323;-81.818;59.984755;30.1680712;126;986;1197;0;2343;2325;356;0;165.35;868;1794;476;928
1792621;28.05.2021;12;6;21;-160.344;0.217;-81.744;59.984755;30.1680712;126;986;1197;0;2341;2325;356;0;165.35;868;1794;476;928
1792721;28.05.2021;12;6;21;-160.571;-0.004;-81.534;59.9847594;30.1680513;126;986;1197;47800;2338;2821;357;0;165.35;864;1794;468;1155
1792821;28.05.2021;12;6;21;-160.783;-0.095;-81.48;59.9847594;30.1680513;126;986;1197;47800;2366;2821;355;0;165.35;864;1794;468;1155
1792921;28.05.2021;12;6;21;-161.013;-0.038;-81.467;59.9847594;30.1680513;126;993;1197;48600;2427;2821;355;0;165.35;864;1794;468;1155
1793021;28.05.2021;12;6;21;-161.297;-0.001;-81.409;59.9847654;30.1680242;126;993;1203;13107;2483;2570;355;0;165.35;864;1794;473;1040
1793121;28.05.2021;12;6;21;-161.453;0.168;-81.488;59.9847654;30.1680242;126;993;1203;13107;2509;2570;355;0;165.35;864;1794;473;1040
1793221;28.05.2021;12;6;21;-161.648;0.516;-81.689;59.9847654;30.1680242;126;993;1203;13107;2514;2570;355;0;165.35;864;1794;473;1040
1793321;28.05.2021;12;6;21;-161.931;0.877;-81.939;59.9847654;30.1680242;126;993;1203;-45100;2532;2331;357;0;165.35;867;1794;476;931
1793421;28.05.2021;12;6;22;-162.23;0.96;-82.316;59.9847654;30.1680242;126;993;1203;-20700;2525;2331;356;0;165.35;867;1794;476;931
1793522;28.05.2021;12;6;22;-162.401;0.92;-82.625;59.9847654;30.1680242;126;993;1203;-20700;2460;2331;357;0;165.35;867;1794;476;931
1793622;28.05.2021;12;6;22;-162.556;0.892;-82.664;59.9847678;30.1680142;126;993;1203;22500;2420;2587;357;0;165.35;864;1794;416;1048
1793722;28.05.2021;12;6;22;-162.711;0.856;-82.588;59.9847678;30.1680142;126;973;1203;16900;2420;2587;357;0;165.35;864;1794;416;1048
1793822;28.05.2021;12;6;22;-162.864;0.797;-82.223;59.9847678;30.1680142;126;973;1196;16900;2471;2587;358;0;165.35;864;1794;416;1048
1793923;28.05.2021;12;6;22;-163.05;0.672;-81.815;59.9847678;30.1680142;126;973;1196;17000;2502;2587;355;0;165.35;864;1794;416;1048
